Info: -nan:-nan, v=-nan, t=233.40
Info: -nan:-nan, v=-nan, t=233.60
Info: -nan:-nan, v=-nan, t=233.80
Info: -nan:-nan, v=-nan, t=234.00
Info: -nan:-nan, v=-nan, t=234.20
Info: -nan:-nan, v=-nan, t=234.40
Info: -nan:-nan, v=-nan, t=234.60
Info: -nan:-nan, v=-nan, t=234.80
Info: -nan:-nan, v=-nan, t=235.00
Info: -nan:-nan, v=-nan, t=235.20
Info: -nan:-nan, v=-nan, t=235.40
Info: -nan:-nan, v=-nan, t=235.60
Info: -nan:-nan, v=-nan, t=235.80
Info: -nan:-nan, v=-nan, t=236.00
Info: -nan:-nan, v=-nan, t=236.20
Info: -nan:-nan, v=-nan, t=236.40
Info: -nan:-nan, v=-nan, t=236.60
Info: -nan:-nan, v=-nan, t=236.80
Info: -nan:-nan, v=-nan, t=237.00
Info: -nan:-nan, v=-nan, t=237.20
Info: -nan:-nan, v=-nan, t=237.40
Info: -nan:-nan, v=-nan, t=237.60
Info: -nan:-nan, v=-nan, t=237.80
Info: -nan:-nan, v=-nan, t=238.00
Info: -nan:-nan, v=-nan, t=238.20
Info: -nan:-nan, v=-nan, t=238.40
Info: -nan:-nan, v=-nan, t=238.60
Info: -nan:-nan, v=-nan, t=238.80
Info: -nan:-nan, v=-nan, t=239.00
Info: -nan:-nan, v=-nan, t=239.20
Info: -nan:-nan, v=-nan, t=239.40
Info: -nan:-nan, v=-nan, t=239.60
Info: -nan:-nan, v=-nan, t=239.80
Info: -nan:-nan, v=-nan, t=240.00
Info: -nan:-nan, v=-nan, t=240.20
Info: -nan:-nan, v=-nan, t=240.40
Info: -nan:-nan, v=-nan, t=240.60
Info: -nan:-nan, v=-nan, t=240.80
Info: -nan:-nan, v=-nan, t=241.00
Info: -nan:-nan, v=-nan, t=241.20
Info: -nan:-nan, v=-nan, t=241.40
Info: -nan:-nan, v=-nan, t=241.60
Info: -nan:-nan, v=-nan, t=241.80
Info: -nan:-nan, v=-nan, t=242.00
Info: -nan:-nan, v=-nan, t=242.20
Info: -nan:-nan, v=-nan, t=242.40
Info: -nan:-nan, v=-nan, t=242.60
Info: -nan:-nan, v=-nan, t=242.80
Info: -nan:-nan, v=-nan, t=243.00
Info: -nan:-nan, v=-nan, t=243.20
Info: -nan:-nan, v=-nan, t=243.40
Info: -nan:-nan, v=-nan, t=243.60
Info: -nan:-nan, v=-nan, t=243.80
Info: -nan:-nan, v=-nan, t=244.00
Info: -nan:-nan, v=-nan, t=244.20
Info: -nan:-nan, v=-nan, t=244.40
Info: -nan:-nan, v=-nan, t=244.60
Info: -nan:-nan, v=-nan, t=244.80
Info: -nan:-nan, v=-nan, t=245.00
Info: -nan:-nan, v=-nan, t=245.20
Info: -nan:-nan, v=-nan, t=245.40
Info: -nan:-nan, v=-nan, t=245.60
Info: -nan:-nan, v=-nan, t=245.80
Info: -nan:-nan, v=-nan, t=246.00
Info: -nan:-nan, v=-nan, t=246.20
Info: -nan:-nan, v=-nan, t=246.40
Info: -nan:-nan, v=-nan, t=246.60
Info: -nan:-nan, v=-nan, t=246.80
Info: -nan:-nan, v=-nan, t=247.00
Info: -nan:-nan, v=-nan, t=247.20
Info: -nan:-nan, v=-nan, t=247.40
Info: -nan:-nan, v=-nan, t=247.60
Info: -nan:-nan, v=-nan, t=247.80
Info: -nan:-nan, v=-nan, t=248.00
Info: -nan:-nan, v=-nan, t=248.20
Info: -nan:-nan, v=-nan, t=248.40
Info: -nan:-nan, v=-nan, t=248.60
Info: -nan:-nan, v=-nan, t=248.80
Info: -nan:-nan, v=-nan, t=249.00
Info: -nan:-nan, v=-nan, t=249.20
Info: -nan:-nan, v=-nan, t=249.40
Info: -nan:-nan, v=-nan, t=249.60
Info: -nan:-nan, v=-nan, t=249.80
Info: -nan:-nan, v=-nan, t=250.00
Info: -nan:-nan, v=-nan, t=250.20
Info: -nan:-nan, v=-nan, t=250.40
Info: -nan:-nan, v=-nan, t=250.60
Info: -nan:-nan, v=-nan, t=250.80
Info: -nan:-nan, v=-nan, t=251.00
Info: -nan:-nan, v=-nan, t=251.20
Info: -nan:-nan, v=-nan, t=251.40
Info: -nan:-nan, v=-nan, t=251.60
Info: -nan:-nan, v=-nan, t=251.80
Info: -nan:-nan, v=-nan, t=252.00
Info: -nan:-nan, v=-nan, t=252.20
Info: -nan:-nan, v=-nan, t=252.40
Info: -nan:-nan, v=-nan, t=252.60
Info: -nan:-nan, v=-nan, t=252.80
Info: -nan:-nan, v=-nan, t=253.00
Info: -nan:-nan, v=-nan, t=253.20
Info: -nan:-nan, v=-nan, t=253.40
Info: -nan:-nan, v=-nan, t=253.60
Info: -nan:-nan, v=-nan, t=253.80
Info: -nan:-nan, v=-nan, t=254.00
Info: -nan:-nan, v=-nan, t=254.20
Info: -nan:-nan, v=-nan, t=254.40
Info: -nan:-nan, v=-nan, t=254.60
Info: -nan:-nan, v=-nan, t=254.80
Info: -nan:-nan, v=-nan, t=255.00
Info: -nan:-nan, v=-nan, t=255.20
Info: -nan:-nan, v=-nan, t=255.40
Info: -nan:-nan, v=-nan, t=255.60
Info: -nan:-nan, v=-nan, t=255.80
Info: -nan:-nan, v=-nan, t=256.00
Info: -nan:-nan, v=-nan, t=256.20
Info: -nan:-nan, v=-nan, t=256.40
Info: -nan:-nan, v=-nan, t=256.60
Info: -nan:-nan, v=-nan, t=256.80
Info: -nan:-nan, v=-nan, t=257.00
Info: -nan:-nan, v=-nan, t=257.20
Info: -nan:-nan, v=-nan, t=257.40
Info: -nan:-nan, v=-nan, t=257.60
Info: -nan:-nan, v=-nan, t=257.80
Info: -nan:-nan, v=-nan, t=258.00
Info: -nan:-nan, v=-nan, t=258.20
Info: -nan:-nan, v=-nan, t=258.40
Info: -nan:-nan, v=-nan, t=258.60
Info: -nan:-nan, v=-nan, t=258.80
Info: -nan:-nan, v=-nan, t=259.00
Info: -nan:-nan, v=-nan, t=259.20
Info: -nan:-nan, v=-nan, t=259.40
Info: -nan:-nan, v=-nan, t=259.60
Info: -nan:-nan, v=-nan, t=259.80
Info: -nan:-nan, v=-nan, t=260.00
Info: -nan:-nan, v=-nan, t=260.20
Info: -nan:-nan, v=-nan, t=260.40
Info: -nan:-nan, v=-nan, t=260.60
Info: -nan:-nan, v=-nan, t=260.80
Info: -nan:-nan, v=-nan, t=261.00
Info: -nan:-nan, v=-nan, t=261.20
Info: -nan:-nan, v=-nan, t=261.40
Info: -nan:-nan, v=-nan, t=261.60
Info: -nan:-nan, v=-nan, t=261.80
Info: -nan:-nan, v=-nan, t=262.00
Info: -nan:-nan, v=-nan, t=262.20
Info: -nan:-nan, v=-nan, t=262.40
Info: -nan:-nan, v=-nan, t=262.60
Info: -nan:-nan, v=-nan, t=262.80
Info: -nan:-nan, v=-nan, t=263.00
Info: -nan:-nan, v=-nan, t=263.20
Info: -nan:-nan, v=-nan, t=263.40
Info: -nan:-nan, v=-nan, t=263.60
Info: -nan:-nan, v=-nan, t=263.80
Info: -nan:-nan, v=-nan, t=264.00
Info: -nan:-nan, v=-nan, t=264.20
Info: -nan:-nan, v=-nan, t=264.40
Info: -nan:-nan, v=-nan, t=264.60
Info: -nan:-nan, v=-nan, t=264.80
Info: -nan:-nan, v=-nan, t=265.00
Info: -nan:-nan, v=-nan, t=265.20
Info: -nan:-nan, v=-nan, t=265.40
Info: -nan:-nan, v=-nan, t=265.60
Info: -nan:-nan, v=-nan, t=265.80
Info: -nan:-nan, v=-nan, t=266.00
Info: -nan:-nan, v=-nan, t=266.20
Info: -nan:-nan, v=-nan, t=266.40
Info: -nan:-nan, v=-nan, t=266.60
Info: -nan:-nan, v=-nan, t=266.80
Info: -nan:-nan, v=-nan, t=267.00
Info: -nan:-nan, v=-nan, t=267.20
Info: -nan:-nan, v=-nan, t=267.40
Info: -nan:-nan, v=-nan, t=267.60
Info: -nan:-nan, v=-nan, t=267.80
Info: -nan:-nan, v=-nan, t=268.00
Info: -nan:-nan, v=-nan, t=268.20
Info: -nan:-nan, v=-nan, t=268.40
Info: -nan:-nan, v=-nan, t=268.60
Info: -nan:-nan, v=-nan, t=268.80
Info: -nan:-nan, v=-nan, t=269.00
Info: -nan:-nan, v=-nan, t=269.20
Info: -nan:-nan, v=-nan, t=269.40
Info: -nan:-nan, v=-nan, t=269.60
Info: -nan:-nan, v=-nan, t=269.80
Info: -nan:-nan, v=-nan, t=270.00
Info: -nan:-nan, v=-nan, t=270.20
Info: -nan:-nan, v=-nan, t=270.40
Info: -nan:-nan, v=-nan, t=270.60
Info: -nan:-nan, v=-nan, t=270.80
Info: -nan:-nan, v=-nan, t=271.00
Info: -nan:-nan, v=-nan, t=271.20
Info: -nan:-nan, v=-nan, t=271.40
Info: -nan:-nan, v=-nan, t=271.60
Info: -nan:-nan, v=-nan, t=271.80
Info: -nan:-nan, v=-nan, t=272.00
Info: -nan:-nan, v=-nan, t=272.20
Info: -nan:-nan, v=-nan, t=272.40
Info: -nan:-nan, v=-nan, t=272.60
Info: -nan:-nan, v=-nan, t=272.80
Info: -nan:-nan, v=-nan, t=273.00
Info: -nan:-nan, v=-nan, t=273.20
Info: -nan:-nan, v=-nan, t=273.40
Info: -nan:-nan, v=-nan, t=273.60
Info: -nan:-nan, v=-nan, t=273.80
Info: -nan:-nan, v=-nan, t=274.00
Info: -nan:-nan, v=-nan, t=274.20
Info: -nan:-nan, v=-nan, t=274.40
Info: -nan:-nan, v=-nan, t=274.60
Info: -nan:-nan, v=-nan, t=274.80
Info: -nan:-nan, v=-nan, t=275.00
Info: -nan:-nan, v=-nan, t=275.20
Info: -nan:-nan, v=-nan, t=275.40
Info: -nan:-nan, v=-nan, t=275.60
Info: -nan:-nan, v=-nan, t=275.80
Info: -nan:-nan, v=-nan, t=276.00
Info: -nan:-nan, v=-nan, t=276.20
Info: -nan:-nan, v=-nan, t=276.40
Info: -nan:-nan, v=-nan, t=276.60
Info: -nan:-nan, v=-nan, t=276.80
Info: -nan:-nan, v=-nan, t=277.00
Info: -nan:-nan, v=-nan, t=277.20
Info: -nan:-nan, v=-nan, t=277.40
Info: -nan:-nan, v=-nan, t=277.60
Info: -nan:-nan, v=-nan, t=277.80
Info: -nan:-nan, v=-nan, t=278.00
Info: -nan:-nan, v=-nan, t=278.20
Info: -nan:-nan, v=-nan, t=278.40
Info: -nan:-nan, v=-nan, t=278.60
Info: -nan:-nan, v=-nan, t=278.80
Info: -nan:-nan, v=-nan, t=279.00
Info: -nan:-nan, v=-nan, t=279.20
Info: -nan:-nan, v=-nan, t=279.40
Info: -nan:-nan, v=-nan, t=279.60
Info: -nan:-nan, v=-nan, t=279.80
Info: -nan:-nan, v=-nan, t=280.00
Info: -nan:-nan, v=-nan, t=280.20
Info: -nan:-nan, v=-nan, t=280.40
Info: -nan:-nan, v=-nan, t=280.60
Info: -nan:-nan, v=-nan, t=280.80
Info: -nan:-nan, v=-nan, t=281.00
Info: -nan:-nan, v=-nan, t=281.20
Info: -nan:-nan, v=-nan, t=281.40
Info: -nan:-nan, v=-nan, t=281.60
Info: -nan:-nan, v=-nan, t=281.80
Info: -nan:-nan, v=-nan, t=282.00
Info: -nan:-nan, v=-nan, t=282.20
Info: -nan:-nan, v=-nan, t=282.40
Info: -nan:-nan, v=-nan, t=282.60
Info: -nan:-nan, v=-nan, t=282.80
Info: -nan:-nan, v=-nan, t=283.00
Info: -nan:-nan, v=-nan, t=283.20
Info: -nan:-nan, v=-nan, t=283.40
Info: -nan:-nan, v=-nan, t=283.60
Info: -nan:-nan, v=-nan, t=283.80
Info: -nan:-nan, v=-nan, t=284.00
Info: -nan:-nan, v=-nan, t=284.20
Info: -nan:-nan, v=-nan, t=284.40
Info: -nan:-nan, v=-nan, t=284.60
Info: -nan:-nan, v=-nan, t=284.80
Info: -nan:-nan, v=-nan, t=285.00
Info: -nan:-nan, v=-nan, t=285.20
Info: -nan:-nan, v=-nan, t=285.40
Info: -nan:-nan, v=-nan, t=285.60
Info: -nan:-nan, v=-nan, t=285.80
Info: -nan:-nan, v=-nan, t=286.00
Info: -nan:-nan, v=-nan, t=286.20
Info: -nan:-nan, v=-nan, t=286.40
Info: -nan:-nan, v=-nan, t=286.60
Info: -nan:-nan, v=-nan, t=286.80
Info: -nan:-nan, v=-nan, t=287.00
Info: -nan:-nan, v=-nan, t=287.20
Info: -nan:-nan, v=-nan, t=287.40
Info: -nan:-nan, v=-nan, t=287.60
Info: -nan:-nan, v=-nan, t=287.80
Info: -nan:-nan, v=-nan, t=288.00
Info: -nan:-nan, v=-nan, t=288.20
Info: -nan:-nan, v=-nan, t=288.40
Info: -nan:-nan, v=-nan, t=288.60
Info: -nan:-nan, v=-nan, t=288.80
Info: -nan:-nan, v=-nan, t=289.00
Info: -nan:-nan, v=-nan, t=289.20
Info: -nan:-nan, v=-nan, t=289.40
Info: -nan:-nan, v=-nan, t=289.60
Info: -nan:-nan, v=-nan, t=289.80
Info: -nan:-nan, v=-nan, t=290.00
Info: -nan:-nan, v=-nan, t=290.20
Info: -nan:-nan, v=-nan, t=290.40
Info: -nan:-nan, v=-nan, t=290.60
Info: -nan:-nan, v=-nan, t=290.80
Info: -nan:-nan, v=-nan, t=291.00
Info: -nan:-nan, v=-nan, t=291.20
Info: -nan:-nan, v=-nan, t=291.40
Info: -nan:-nan, v=-nan, t=291.60
Info: -nan:-nan, v=-nan, t=291.80
Info: -nan:-nan, v=-nan, t=292.00
Info: -nan:-nan, v=-nan, t=292.20
Info: -nan:-nan, v=-nan, t=292.40
Info: -nan:-nan, v=-nan, t=292.60
Info: -nan:-nan, v=-nan, t=292.80
Info: -nan:-nan, v=-nan, t=293.00
Info: -nan:-nan, v=-nan, t=293.20
Info: -nan:-nan, v=-nan, t=293.40
Info: -nan:-nan, v=-nan, t=293.60
Info: -nan:-nan, v=-nan, t=293.80
Info: -nan:-nan, v=-nan, t=294.00
Info: -nan:-nan, v=-nan, t=294.20
Info: -nan:-nan, v=-nan, t=294.40
Info: -nan:-nan, v=-nan, t=294.60
Info: -nan:-nan, v=-nan, t=294.80
Info: -nan:-nan, v=-nan, t=295.00
Info: -nan:-nan, v=-nan, t=295.20
Info: -nan:-nan, v=-nan, t=295.40
Info: -nan:-nan, v=-nan, t=295.60
Info: -nan:-nan, v=-nan, t=295.80
Info: -nan:-nan, v=-nan, t=296.00
Info: -nan:-nan, v=-nan, t=296.20
Info: -nan:-nan, v=-nan, t=296.40
Info: -nan:-nan, v=-nan, t=296.60
Info: -nan:-nan, v=-nan, t=296.80
Info: -nan:-nan, v=-nan, t=297.00
Info: -nan:-nan, v=-nan, t=297.20
Info: -nan:-nan, v=-nan, t=297.40
Info: -nan:-nan, v=-nan, t=297.60
Info: -nan:-nan, v=-nan, t=297.80
Info: -nan:-nan, v=-nan, t=298.00
Info: -nan:-nan, v=-nan, t=298.20
Info: -nan:-nan, v=-nan, t=298.40
Info: -nan:-nan, v=-nan, t=298.60
Info: -nan:-nan, v=-nan, t=298.80
Info: -nan:-nan, v=-nan, t=299.00
Info: -nan:-nan, v=-nan, t=299.20
Info: -nan:-nan, v=-nan, t=299.40
Info: -nan:-nan, v=-nan, t=299.60
Info: -nan:-nan, v=-nan, t=299.80
Info: -nan:-nan, v=-nan, t=300.00
Info: -nan:-nan, v=-nan, t=300.20
Info: -nan:-nan, v=-nan, t=300.40
Info: -nan:-nan, v=-nan, t=300.60
Info: -nan:-nan, v=-nan, t=300.80
Info: -nan:-nan, v=-nan, t=301.00
Info: -nan:-nan, v=-nan, t=301.20
Info: -nan:-nan, v=-nan, t=301.40
Info: -nan:-nan, v=-nan, t=301.60
Info: -nan:-nan, v=-nan, t=301.80
Info: -nan:-nan, v=-nan, t=302.00
Info: -nan:-nan, v=-nan, t=302.20
Info: -nan:-nan, v=-nan, t=302.40
Info: -nan:-nan, v=-nan, t=302.60
Info: -nan:-nan, v=-nan, t=302.80
Info: -nan:-nan, v=-nan, t=303.00
Info: -nan:-nan, v=-nan, t=303.20
Info: -nan:-nan, v=-nan, t=303.40
Info: -nan:-nan, v=-nan, t=303.60
Info: -nan:-nan, v=-nan, t=303.80
Info: -nan:-nan, v=-nan, t=304.00
Info: -nan:-nan, v=-nan, t=304.20
Info: -nan:-nan, v=-nan, t=304.40
Info: -nan:-nan, v=-nan, t=304.60
Info: -nan:-nan, v=-nan, t=304.80
Info: -nan:-nan, v=-nan, t=305.00
Info: -nan:-nan, v=-nan, t=305.20
Info: -nan:-nan, v=-nan, t=305.40
Info: -nan:-nan, v=-nan, t=305.60
Info: -nan:-nan, v=-nan, t=305.80
Info: -nan:-nan, v=-nan, t=306.00
Info: -nan:-nan, v=-nan, t=306.20
Info: -nan:-nan, v=-nan, t=306.40
Info: -nan:-nan, v=-nan, t=306.60
Info: -nan:-nan, v=-nan, t=306.80
Info: -nan:-nan, v=-nan, t=307.00
Info: -nan:-nan, v=-nan, t=307.20
Info: -nan:-nan, v=-nan, t=307.40
Info: -nan:-nan, v=-nan, t=307.60
Info: -nan:-nan, v=-nan, t=307.80
Info: -nan:-nan, v=-nan, t=308.00
Info: -nan:-nan, v=-nan, t=308.20
Info: -nan:-nan, v=-nan, t=308.40
Info: -nan:-nan, v=-nan, t=308.60
Info: -nan:-nan, v=-nan, t=308.80
Info: -nan:-nan, v=-nan, t=309.00
Info: -nan:-nan, v=-nan, t=309.20
Info: -nan:-nan, v=-nan, t=309.40
Info: -nan:-nan, v=-nan, t=309.60
Info: -nan:-nan, v=-nan, t=309.80
Info: -nan:-nan, v=-nan, t=310.00
Info: -nan:-nan, v=-nan, t=310.20
Info: -nan:-nan, v=-nan, t=310.40
Info: -nan:-nan, v=-nan, t=310.60
Info: -nan:-nan, v=-nan, t=310.80
Info: -nan:-nan, v=-nan, t=311.00
Info: -nan:-nan, v=-nan, t=311.20
Info: -nan:-nan, v=-nan, t=311.40
Info: -nan:-nan, v=-nan, t=311.60
Info: -nan:-nan, v=-nan, t=311.80
Info: -nan:-nan, v=-nan, t=312.00
Info: -nan:-nan, v=-nan, t=312.20
Info: -nan:-nan, v=-nan, t=312.40
Info: -nan:-nan, v=-nan, t=312.60
Info: -nan:-nan, v=-nan, t=312.80
Info: -nan:-nan, v=-nan, t=313.00
Info: -nan:-nan, v=-nan, t=313.20
Info: -nan:-nan, v=-nan, t=313.40
Info: -nan:-nan, v=-nan, t=313.60
Info: -nan:-nan, v=-nan, t=313.80
Info: -nan:-nan, v=-nan, t=314.00
Info: -nan:-nan, v=-nan, t=314.20
Info: -nan:-nan, v=-nan, t=314.40
Info: -nan:-nan, v=-nan, t=314.60
Info: -nan:-nan, v=-nan, t=314.80
Info: -nan:-nan, v=-nan, t=315.00
Info: -nan:-nan, v=-nan, t=315.20
Info: -nan:-nan, v=-nan, t=315.40
Info: -nan:-nan, v=-nan, t=315.60
Info: -nan:-nan, v=-nan, t=315.80
Info: -nan:-nan, v=-nan, t=316.00
Info: -nan:-nan, v=-nan, t=316.20
Info: -nan:-nan, v=-nan, t=316.40
Info: -nan:-nan, v=-nan, t=316.60
Info: -nan:-nan, v=-nan, t=316.80
Info: -nan:-nan, v=-nan, t=317.00
Info: -nan:-nan, v=-nan, t=317.20
Info: -nan:-nan, v=-nan, t=317.40
Info: -nan:-nan, v=-nan, t=317.60
Info: -nan:-nan, v=-nan, t=317.80
Info: -nan:-nan, v=-nan, t=318.00
Info: -nan:-nan, v=-nan, t=318.20
Info: -nan:-nan, v=-nan, t=318.40
Info: -nan:-nan, v=-nan, t=318.60
Info: -nan:-nan, v=-nan, t=318.80
Info: -nan:-nan, v=-nan, t=319.00
Info: -nan:-nan, v=-nan, t=319.20
Info: -nan:-nan, v=-nan, t=319.40
Info: -nan:-nan, v=-nan, t=319.60
Info: -nan:-nan, v=-nan, t=319.80
Info: -nan:-nan, v=-nan, t=320.00
Info: -nan:-nan, v=-nan, t=320.20
Info: -nan:-nan, v=-nan, t=320.40
Info: -nan:-nan, v=-nan, t=320.60
Info: -nan:-nan, v=-nan, t=320.80
Info: -nan:-nan, v=-nan, t=321.00
Info: -nan:-nan, v=-nan, t=321.20
Info: -nan:-nan, v=-nan, t=321.40
Info: -nan:-nan, v=-nan, t=321.60
Info: -nan:-nan, v=-nan, t=321.80
Info: -nan:-nan, v=-nan, t=322.00
Info: -nan:-nan, v=-nan, t=322.20
Info: -nan:-nan, v=-nan, t=322.40
Info: -nan:-nan, v=-nan, t=322.60
Info: -nan:-nan, v=-nan, t=322.80
Info: -nan:-nan, v=-nan, t=323.00
Info: -nan:-nan, v=-nan, t=323.20
Info: -nan:-nan, v=-nan, t=323.40
Info: -nan:-nan, v=-nan, t=323.60
Info: -nan:-nan, v=-nan, t=323.80
Info: -nan:-nan, v=-nan, t=324.00
Info: -nan:-nan, v=-nan, t=324.20
Info: -nan:-nan, v=-nan, t=324.40
Info: -nan:-nan, v=-nan, t=324.60
Info: -nan:-nan, v=-nan, t=324.80
Info: -nan:-nan, v=-nan, t=325.00
Info: -nan:-nan, v=-nan, t=325.20
Info: -nan:-nan, v=-nan, t=325.40
Info: -nan:-nan, v=-nan, t=325.60
Info: -nan:-nan, v=-nan, t=325.80
Info: -nan:-nan, v=-nan, t=326.00
Info: -nan:-nan, v=-nan, t=326.20
Info: -nan:-nan, v=-nan, t=326.40
Info: -nan:-nan, v=-nan, t=326.60
Info: -nan:-nan, v=-nan, t=326.80
Info: -nan:-nan, v=-nan, t=327.00
Info: -nan:-nan, v=-nan, t=327.20
Info: -nan:-nan, v=-nan, t=327.40
Info: -nan:-nan, v=-nan, t=327.60
Info: -nan:-nan, v=-nan, t=327.80
Info: -nan:-nan, v=-nan, t=328.00
Info: -nan:-nan, v=-nan, t=328.20
Info: -nan:-nan, v=-nan, t=328.40
Info: -nan:-nan, v=-nan, t=328.60
Info: -nan:-nan, v=-nan, t=328.80
Info: -nan:-nan, v=-nan, t=329.00
Info: -nan:-nan, v=-nan, t=329.20
Info: -nan:-nan, v=-nan, t=329.40
Info: -nan:-nan, v=-nan, t=329.60
Info: -nan:-nan, v=-nan, t=329.80
Info: -nan:-nan, v=-nan, t=330.00
Info: -nan:-nan, v=-nan, t=330.20
Info: -nan:-nan, v=-nan, t=330.40
Info: -nan:-nan, v=-nan, t=330.60
Info: -nan:-nan, v=-nan, t=330.80
Info: -nan:-nan, v=-nan, t=331.00
Info: -nan:-nan, v=-nan, t=331.20
Info: -nan:-nan, v=-nan, t=331.40
Info: -nan:-nan, v=-nan, t=331.60
Info: -nan:-nan, v=-nan, t=331.80
Info: -nan:-nan, v=-nan, t=332.00
Info: -nan:-nan, v=-nan, t=332.20
Info: -nan:-nan, v=-nan, t=332.40
Info: -nan:-nan, v=-nan, t=332.60
Info: -nan:-nan, v=-nan, t=332.80
Info: -nan:-nan, v=-nan, t=333.00
Info: -nan:-nan, v=-nan, t=333.20
Info: -nan:-nan, v=-nan, t=333.40
Info: -nan:-nan, v=-nan, t=333.60
Info: -nan:-nan, v=-nan, t=333.80
Info: -nan:-nan, v=-nan, t=334.00
Info: -nan:-nan, v=-nan, t=334.20
Info: -nan:-nan, v=-nan, t=334.40
Info: -nan:-nan, v=-nan, t=334.60
Info: -nan:-nan, v=-nan, t=334.80
Info: -nan:-nan, v=-nan, t=335.00
Info: -nan:-nan, v=-nan, t=335.20
Info: -nan:-nan, v=-nan, t=335.40
Info: -nan:-nan, v=-nan, t=335.60
Info: -nan:-nan, v=-nan, t=335.80
Info: -nan:-nan, v=-nan, t=336.00
Info: -nan:-nan, v=-nan, t=336.20
Info: -nan:-nan, v=-nan, t=336.40
Info: -nan:-nan, v=-nan, t=336.60
Info: -nan:-nan, v=-nan, t=336.80
Info: -nan:-nan, v=-nan, t=337.00
Info: -nan:-nan, v=-nan, t=337.20
Info: -nan:-nan, v=-nan, t=337.40
Info: -nan:-nan, v=-nan, t=337.60
Info: -nan:-nan, v=-nan, t=337.80
Info: -nan:-nan, v=-nan, t=338.00
Info: -nan:-nan, v=-nan, t=338.20
Info: -nan:-nan, v=-nan, t=338.40
Info: -nan:-nan, v=-nan, t=338.60
Info: -nan:-nan, v=-nan, t=338.80
Info: -nan:-nan, v=-nan, t=339.00
Info: -nan:-nan, v=-nan, t=339.20
Info: -nan:-nan, v=-nan, t=339.40
Info: -nan:-nan, v=-nan, t=339.60
Info: -nan:-nan, v=-nan, t=339.80
Info: -nan:-nan, v=-nan, t=340.00
Info: -nan:-nan, v=-nan, t=340.20
Info: -nan:-nan, v=-nan, t=340.40
Info: -nan:-nan, v=-nan, t=340.60
Info: -nan:-nan, v=-nan, t=340.80
Info: -nan:-nan, v=-nan, t=341.00
Info: -nan:-nan, v=-nan, t=341.20
Info: -nan:-nan, v=-nan, t=341.40
Info: -nan:-nan, v=-nan, t=341.60
Info: -nan:-nan, v=-nan, t=341.80
Info: -nan:-nan, v=-nan, t=342.00
Info: -nan:-nan, v=-nan, t=342.20
Info: -nan:-nan, v=-nan, t=342.40
Info: -nan:-nan, v=-nan, t=342.60
Info: -nan:-nan, v=-nan, t=342.80
Info: -nan:-nan, v=-nan, t=343.00
Info: -nan:-nan, v=-nan, t=343.20
Info: -nan:-nan, v=-nan, t=343.40
Info: -nan:-nan, v=-nan, t=343.60
Info: -nan:-nan, v=-nan, t=343.80
Info: -nan:-nan, v=-nan, t=344.00
Info: -nan:-nan, v=-nan, t=344.20
Info: -nan:-nan, v=-nan, t=344.40
Info: -nan:-nan, v=-nan, t=344.60
Info: -nan:-nan, v=-nan, t=344.80
Info: -nan:-nan, v=-nan, t=345.00
Info: -nan:-nan, v=-nan, t=345.20
Info: -nan:-nan, v=-nan, t=345.40
Info: -nan:-nan, v=-nan, t=345.60
Info: -nan:-nan, v=-nan, t=345.80
Info: -nan:-nan, v=-nan, t=346.00
Info: -nan:-nan, v=-nan, t=346.20
Info: -nan:-nan, v=-nan, t=346.40
Info: -nan:-nan, v=-nan, t=346.60
Info: -nan:-nan, v=-nan, t=346.80
Info: -nan:-nan, v=-nan, t=347.00
Info: -nan:-nan, v=-nan, t=347.20
Info: -nan:-nan, v=-nan, t=347.40
Info: -nan:-nan, v=-nan, t=347.60
Info: -nan:-nan, v=-nan, t=347.80
Info: -nan:-nan, v=-nan, t=348.00
Info: -nan:-nan, v=-nan, t=348.20
Info: -nan:-nan, v=-nan, t=348.40
Info: -nan:-nan, v=-nan, t=348.60
Info: -nan:-nan, v=-nan, t=348.80
Info: -nan:-nan, v=-nan, t=349.00
Info: -nan:-nan, v=-nan, t=349.20
Info: -nan:-nan, v=-nan, t=349.40
Info: -nan:-nan, v=-nan, t=349.60
Info: -nan:-nan, v=-nan, t=349.80
Info: -nan:-nan, v=-nan, t=350.00
Info: -nan:-nan, v=-nan, t=350.20
Info: -nan:-nan, v=-nan, t=350.40
Info: -nan:-nan, v=-nan, t=350.60
Info: -nan:-nan, v=-nan, t=350.80
Info: -nan:-nan, v=-nan, t=351.00
Info: -nan:-nan, v=-nan, t=351.20
Info: -nan:-nan, v=-nan, t=351.40
Info: -nan:-nan, v=-nan, t=351.60
Info: -nan:-nan, v=-nan, t=351.80
Info: -nan:-nan, v=-nan, t=352.00
Info: -nan:-nan, v=-nan, t=352.20
Info: -nan:-nan, v=-nan, t=352.40
Info: -nan:-nan, v=-nan, t=352.60
Info: -nan:-nan, v=-nan, t=352.80
Info: -nan:-nan, v=-nan, t=353.00
Info: -nan:-nan, v=-nan, t=353.20
Info: -nan:-nan, v=-nan, t=353.40
Info: -nan:-nan, v=-nan, t=353.60
Info: -nan:-nan, v=-nan, t=353.80
Info: -nan:-nan, v=-nan, t=354.00
Info: -nan:-nan, v=-nan, t=354.20
Info: -nan:-nan, v=-nan, t=354.40
Info: -nan:-nan, v=-nan, t=354.60
Info: -nan:-nan, v=-nan, t=354.80
